locality_name,bhks,per_sq_ft_area,price_per_sq_ft_area,construction_status,price,appt_name,appt_link
bopal,4,4000,5750,Under Construction,23000000,Gala Glory,https://www.makaan.com/ahmedabad/gala-infrastructure-glory-in-bopal-672774
bopal,3,2070,6521,Ready to move,13498470,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,1450,4827,Ready to move,6999150,Sun Southrayz,https://www.makaan.com/ahmedabad/sun-constructions-ahmedabad-southrayz-in-bopal-2054308
bopal,3,874,8924,Under Construction,7799576,United Serene Elegancy,https://www.makaan.com/ahmedabad/united-spacelink-serene-elegancy-in-bopal-3098111
bopal,3,1440,6597,Ready to move,9499680,Goyal And Co Orchid Paradise,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-orchid-paradise-in-bopal-645665
bopal,3,1750,5142,Under Construction,8998500,Sthayi Aadhvan Shine,https://www.makaan.com/ahmedabad/sthayi-developers-aadhvan-shine-in-bopal-3320053
bopal,2,1230,5365,Ready to move,6598950,Godrej Green Glades,https://www.makaan.com/ahmedabad/godrej-properties-green-glades-in-bopal-1856604
bopal,3,1750,3914,Under Construction,6849500,Aashray Aurum,https://www.makaan.com/ahmedabad/aashray-constructions-aurum-in-bopal-3174526
bopal,2,1065,4694,Ready to move,4999110,Rajyash Regius,https://www.makaan.com/ahmedabad/rajyash-regius-in-bopal-3125632
bopal,3,1750,4726,Under Construction,8270500,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,1485,9203,Under Construction,13666455,Gala Marvella,https://www.makaan.com/ahmedabad/gala-infrastructure-marvella-in-bopal-779189
bopal,3,804,9266,Under Construction,7449864,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,4,3200,6875,Ready to move,22000000,Divine Trinity Sky,https://www.makaan.com/ahmedabad/divine-group-ahmedabad-trinity-sky-in-bopal-3366149
bopal,3,1700,4588,Ready to move,7799600,Saanvi Saanvi Nirman Spectra,https://www.makaan.com/ahmedabad/saanvi-nirman-saanvi-nirman-spectra-in-bopal-3023602
bopal,3,1850,4100,Under Construction,7585000,Kavisha The Canvas,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-canvas-in-bopal-3144027
bopal,4,3125,5736,Under Construction,17925000,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,2200,4200,Under Construction,9240000,Kavisha The Canvas,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-canvas-in-bopal-3144027
bopal,3,804,9266,Under Construction,7449864,Gala Aura,https://www.makaan.com/ahmedabad/gala-infrastructure-aura-in-bopal-647746
bopal,3,2200,4200,Under Construction,9240000,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,2350,5531,Ready to move,12997850,Vivswastik Swastik Vivanta,https://www.makaan.com/ahmedabad/vivswastik-buildcon-swastik-vivanta-in-bopal-3104808
bopal,3,804,9266,Under Construction,7449864,Civic Samanvay Residency,https://www.makaan.com/ahmedabad/civic-organisers-samanvay-residency-in-bopal-2018106
bopal,3,1750,4629,Ready to move,8100750,United Serene Sparkles,https://www.makaan.com/ahmedabad/united-buildcon-ahmedabad-serene-sparkles-in-bopal-3234526
bopal,3,1600,5625,Ready to move,9000000,Aaravi 156,https://www.makaan.com/ahmedabad/aaravi-developers-156-in-bopal-1834552
bopal,3,1750,4542,Under Construction,7948500,United Serene Elegancy,https://www.makaan.com/ahmedabad/united-spacelink-serene-elegancy-in-bopal-3098111
bopal,3,1485,5117,Ready to move,7598745,Abhijyot Abhijyot Harmony,https://www.makaan.com/ahmedabad/abhijyot-group-abhijyot-harmony-in-bopal-2018686
bopal,3,1750,6000,Ready to move,10500000,United B Ethics,https://www.makaan.com/ahmedabad/united-brothers-creation-infra-b-ethics-in-bopal-3252069
bopal,3,1800,5500,Ready to move,9900000,Kavisha The Canvas,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-canvas-in-bopal-3144027
bopal,2,702,8345,Under Construction,5858190,Rajyash Regius,https://www.makaan.com/ahmedabad/rajyash-regius-in-bopal-3125632
bopal,3,2200,4200,Under Construction,9240000,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,4,3845,6918,Under Construction,26599710,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,868,8813,Under Construction,7649684,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,804,9266,Under Construction,7449864,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,872,8830,Under Construction,7699760,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,874,8924,Under Construction,7799576,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,840,8928,Under Construction,7499520,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,893,8790,Under Construction,7849470,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,848,8903,Under Construction,7549744,Saanvi Saanvi Nirman Spectra,https://www.makaan.com/ahmedabad/saanvi-nirman-saanvi-nirman-spectra-in-bopal-3023602
bopal,3,866,8775,Under Construction,7599150,Kavisha The Canvas,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-canvas-in-bopal-3144027
bopal,4,3075,5737,Under Construction,17641275,Kavisha The Canvas,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-canvas-in-bopal-3144027
bopal,5,5100,4200,Under Construction,21420000,Kavisha The Canvas,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-canvas-in-bopal-3144027
bopal,4,3600,4200,Under Construction,15120000,Kavisha The Canvas,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-canvas-in-bopal-3144027
bopal,5,5100,4200,Under Construction,21420000,Aashray Aurum,https://www.makaan.com/ahmedabad/aashray-constructions-aurum-in-bopal-3174526
bopal,4,3600,4200,Under Construction,15120000,Rajyash Regius,https://www.makaan.com/ahmedabad/rajyash-regius-in-bopal-3125632
bopal,3,1750,5257,Under Construction,9199750,Rajyash Regius,https://www.makaan.com/ahmedabad/rajyash-regius-in-bopal-3125632
bopal,5,6390,7171,Under Construction,45822690,Rajyash Regius,https://www.makaan.com/ahmedabad/rajyash-regius-in-bopal-3125632
bopal,4,3845,7047,Under Construction,27095715,Rajyash Regius,https://www.makaan.com/ahmedabad/rajyash-regius-in-bopal-3125632
bopal,4,2960,7054,Under Construction,20879840,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,5,4610,7027,Under Construction,32394470,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,872,8830,Under Construction,7699760,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,874,8924,Under Construction,7799576,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,848,8903,Under Construction,7549744,Kavisha The Canvas,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-canvas-in-bopal-3144027
bopal,3,866,8775,Under Construction,7599150,Kavisha The Canvas,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-canvas-in-bopal-3144027
bopal,5,5100,4200,Under Construction,21420000,Gala Gardenia,https://www.makaan.com/ahmedabad/gala-infrastructure-gardenia-in-bopal-647738
bopal,4,3600,4200,Under Construction,15120000,Shaligram Garden Residency III,https://www.makaan.com/ahmedabad/shaligram-buildcon-garden-residency-iii-in-bopal-661953
bopal,3,2040,6372,Ready to move,12998880,Swarnim Swarnim Sun,https://www.makaan.com/ahmedabad/swarnim-group-ahmedabad-swarnim-sun-in-bopal-3204455
bopal,3,1692,6501,Ready to move,10999692,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,1800,4013,Under Construction,7223400,Mount Mount Milano,https://www.makaan.com/ahmedabad/mount-group-bopal-mount-milano-in-bopal-3246526
bopal,3,1700,4411,Under Construction,7498700,Goyal And Co Orchid Paradise,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-orchid-paradise-in-bopal-645665
bopal,3,1755,3846,Under Construction,6749730,Siddhi Aarohi Elysium,https://www.makaan.com/ahmedabad/siddhi-developers-aarohi-elysium-in-bopal-1397969
bopal,3,1425,5333,Ready to move,7599525,Siddhi Aarohi Elysium,https://www.makaan.com/ahmedabad/siddhi-developers-aarohi-elysium-in-bopal-1397969
bopal,3,1460,5205,Ready to move,7599300,Kavisha The Canvas,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-canvas-in-bopal-3144027
bopal,2,1250,4560,Ready to move,5700000,Shaligram Prime,https://www.makaan.com/ahmedabad/shaligram-buildcon-prime-in-bopal-2008198
bopal,3,2200,5000,Ready to move,11000000,Ratna Turquoise Dreamz,https://www.makaan.com/ahmedabad/ratna-group-turquoise-dreamz-in-bopal-3166411
bopal,3,1615,5263,Ready to move,8499745,JP Iscon Platinum,https://www.makaan.com/ahmedabad/jp-iscon-group-iscon-platinum-in-bopal-644865
bopal,3,1750,5714,Ready to move,9999500,Ratnaakar Verte,https://www.makaan.com/ahmedabad/ratnaakar-group-verte-in-bopal-1935392
bopal,3,2285,7439,Ready to move,16998115,Gala Gardenia,https://www.makaan.com/ahmedabad/gala-infrastructure-gardenia-in-bopal-647738
bopal,3,1450,5862,Ready to move,8499900,Anjani Silver Spring,https://www.makaan.com/ahmedabad/anjani-infra-ahmedabad-silver-spring-in-bopal-3006873
bopal,3,2040,6617,Ready to move,13498680,Rajyash Regius,https://www.makaan.com/ahmedabad/rajyash-regius-in-bopal-3125632
bopal,3,2160,5000,Under Construction,10800000,Gala Luxuria,https://www.makaan.com/ahmedabad/gala-infrastructure-luxuria-in-bopal-648125
bopal,4,4610,5500,Under Construction,25355000,Gala Swing,https://www.makaan.com/ahmedabad/gala-infrastructure-swing-in-bopal-647756
bopal,4,3800,5921,Ready to move,22499800,Sun South Winds,https://www.makaan.com/ahmedabad/sun-builders-south-winds-in-bopal-1822497
bopal,4,2800,7142,Ready to move,19997600,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,1435,5888,Ready to move,8449280,Shri Parshva SP Nirvana,https://www.makaan.com/ahmedabad/shri-parshva-corporation-sp-nirvana-in-bopal-3129765
bopal,3,1570,4713,Ready to move,7399410,Rajyash Regius,https://www.makaan.com/ahmedabad/rajyash-regius-in-bopal-3125632
bopal,3,1700,3550,Under Construction,6035000,Rajyash Regius,https://www.makaan.com/ahmedabad/rajyash-regius-in-bopal-3125632
bopal,5,4610,5500,Under Construction,25355000,Divine Trinity Sky,https://www.makaan.com/ahmedabad/divine-group-ahmedabad-trinity-sky-in-bopal-3366149
bopal,4,2960,5500,Under Construction,16280000,Divine Trinity Sky,https://www.makaan.com/ahmedabad/divine-group-ahmedabad-trinity-sky-in-bopal-3366149
bopal,3,1850,4100,Under Construction,7585000,Nilesh Kumar Naranbhai Patel Siddhi 222,https://www.makaan.com/ahmedabad/nilesh-kumar-naranbhai-patel-siddhi-222-in-bopal-3406944
bopal,2,1350,4100,Under Construction,5535000,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,2,1190,3824,Under Construction,4550560,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,872,8830,Under Construction,7699760,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,874,8924,Under Construction,7799576,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,840,8928,Under Construction,7499520,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,893,8790,Under Construction,7849470,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,848,8903,Under Construction,7549744,Gala Luxuria,https://www.makaan.com/ahmedabad/gala-infrastructure-luxuria-in-bopal-648125
bopal,3,866,8775,Under Construction,7599150,Gala Swing,https://www.makaan.com/ahmedabad/gala-infrastructure-swing-in-bopal-647756
bopal,4,3800,6052,Ready to move,22997600,JP Iscon Platinum,https://www.makaan.com/ahmedabad/jp-iscon-group-iscon-platinum-in-bopal-644865
bopal,4,2800,7142,Ready to move,19997600,Mount Mount Milano,https://www.makaan.com/ahmedabad/mount-group-bopal-mount-milano-in-bopal-3246526
bopal,3,2285,7439,Ready to move,16998115,Shri Ram Kalav Skyline,https://www.makaan.com/ahmedabad/shri-ram-developers-ahmedabad-kalav-skyline-in-bopal-3436771
bopal,3,1725,4150,Under Construction,7158750,United Serene Sparkles,https://www.makaan.com/ahmedabad/united-buildcon-ahmedabad-serene-sparkles-in-bopal-3234526
bopal,3,1740,3448,Under Construction,5999520,Eklingji Satvam,https://www.makaan.com/ahmedabad/eklingji-projects-satvam-in-bopal-3413364
bopal,3,1750,4000,Under Construction,7000000,Sun South Winds,https://www.makaan.com/ahmedabad/sun-builders-south-winds-in-bopal-1822497
bopal,3,1795,4122,Under Construction,7398990,Siddhi Aarohi Elegance,https://www.makaan.com/ahmedabad/siddhi-developers-aarohi-elegance-in-bopal-645950
bopal,3,1440,5555,Ready to move,7999200,Saanvi Saanvi Nirman Spectra,https://www.makaan.com/ahmedabad/saanvi-nirman-saanvi-nirman-spectra-in-bopal-3023602
bopal,2,1353,4212,Ready to move,5698836,Harvi Helenium,https://www.makaan.com/ahmedabad/harvi-infra-helenium-in-bopal-3453078
bopal,3,2250,6000,Under Construction,13500000,Gala Swing,https://www.makaan.com/ahmedabad/gala-infrastructure-swing-in-bopal-647756
bopal,3,1760,4375,Ready to move,7700000,JP Iscon Platinum,https://www.makaan.com/ahmedabad/jp-iscon-group-iscon-platinum-in-bopal-644865
bopal,6,3500,9000,Ready to move,31500000,Saanvi Nirman Stella,https://www.makaan.com/ahmedabad/saanvi-nirman-nirman-stella-in-bopal-1826025
bopal,3,2369,6964,Ready to move,16497716,Ashapura Samanvay Scintilla,https://www.makaan.com/ahmedabad/ashapura-infratech-samanvay-scintilla-in-bopal-3162283
bopal,3,1700,5294,Under Construction,8999800,Shree Sharanam Group Bopal,https://www.makaan.com/ahmedabad/shree-sharanam-group-bopal-in-bopal-3003887
bopal,3,1700,4235,Under Construction,7199500,Dev Dev 181,https://www.makaan.com/ahmedabad/dev-group-india-dev-181-in-bopal-653575
